SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-7-2020,Single Family Residential,9817 N Edison St,Portland,OR,97203,639950.0,4.0,2.5,CATHEDRAL PARK,2212.0,4356.0,2020.0,13.0,289.0,,Sold,,,http://www.redfin.com/OR/Portland/9817-N-Edison-St-97203/home/26320605,RMLS,20660649.0,N,Y,45.5960157,-122.76494450000001
PAST SALE,June-5-2020,Single Family Residential,8807 N Dana Ave,Portland,OR,97203,445000.0,3.0,2.0,Portland North,1084.0,4791.0,1943.0,76.0,411.0,,Sold,,,http://www.redfin.com/OR/Portland/8807-N-Dana-Ave-97203/home/26579852,RMLS,20474973.0,N,Y,45.586058200000004,-122.71262920000001
PAST SALE,,Single Family Residential,7701 N Westanna Ave,Portland,OR,97203,412500.0,4.0,1.5,,1512.0,5000.0,1910.0,,273.0,,,,,http://www.redfin.com/OR/Portland/7701-N-Westanna-Ave-97203/home/26364682,,,N,Y,45.586404200000004,-122.73206
PAST SALE,June-5-2020,Single Family Residential,9027 N Smith St,Portland,OR,97203,469000.0,4.0,2.0,ST JOHNS,2124.0,4791.0,1910.0,76.0,221.0,,Sold,,,http://www.redfin.com/OR/Portland/9027-N-Smith-St-97203/home/26572335,RMLS,20322372.0,N,Y,45.5949218,-122.75267439999999
PAST SALE,July-1-2020,Single Family Residential,5130 N Yale St,Portland,OR,97203,377200.0,3.0,1.0,UNIVERSITY PARK,1240.0,5662.0,1943.0,50.0,304.0,,Sold,,,http://www.redfin.com/OR/Portland/5130-N-Yale-St-97203/home/26468390,RMLS,20022987.0,N,Y,45.5762833,-122.72505670000001
PAST SALE,August-13-2020,Single Family Residential,6813 N Seneca St,Portland,OR,97203,385000.0,3.0,2.5,St Johns,1513.0,2613.0,2006.0,7.0,254.0,,Sold,,,http://www.redfin.com/OR/Portland/6813-N-Seneca-St-97203/home/25798000,RMLS,20521993.0,N,Y,45.5918744,-122.73361709999999
PAST SALE,,Single Family Residential,7425 N Jordan Ave,Portland,OR,97203,440000.0,2.0,1.5,,1635.0,7200.0,1927.0,,269.0,,,,,http://www.redfin.com/OR/Portland/7425-N-Jordan-Ave-97203/home/26334177,,,N,Y,45.5796082,-122.720248
PAST SALE,August-5-2020,Single Family Residential,9617 N Todd St,Portland,OR,97203,420000.0,3.0,2.5,ST JOHNS / CATHEDRAL PARK,1306.0,6969.0,1997.0,15.0,322.0,,Sold,,,http://www.redfin.com/OR/Portland/9617-N-Todd-St-97203/home/26606429,RMLS,20355153.0,N,Y,45.6001856,-122.750267
PAST SALE,August-3-2020,Single Family Residential,7735 N Princeton St,Portland,OR,97203,392500.0,2.0,1.0,ST JOHNS,1932.0,5227.0,1906.0,17.0,203.0,,Sold,,,http://www.redfin.com/OR/Portland/7735-N-Princeton-St-97203/home/25787639,RMLS,20317960.0,N,Y,45.585820299999995,-122.74793629999999
PAST SALE,August-13-2020,Single Family Residential,5180 N Amherst St,Portland,OR,97203,770000.0,6.0,4.5,UNIVERSITY PARK,3059.0,3484.0,2019.0,7.0,252.0,,Sold,,,http://www.redfin.com/OR/Portland/5180-N-Amherst-St-97203/home/169922379,RMLS,20673159.0,N,Y,45.5770174,-122.7246596
PAST SALE,July-31-2020,Single Family Residential,5254 N Princeton St,Portland,OR,97203,660000.0,4.0,2.0,UNIVERSITY PARK,3210.0,5662.0,1928.0,20.0,206.0,,Sold,,,http://www.redfin.com/OR/Portland/5254-N-Princeton-St-97203/home/26407693,RMLS,20529273.0,N,Y,45.57831229999999,-122.7256919
PAST SALE,May-8-2020,Single Family Residential,5707 N Bowdoin St,Portland,OR,97203,520000.0,3.0,1.5,Portland North,2200.0,7405.0,1907.0,104.0,236.0,,Sold,,,http://www.redfin.com/OR/Portland/5707-N-Bowdoin-St-97203/home/26449032,RMLS,20387920.0,N,Y,45.5830245,-122.72755459999999
PAST SALE,April-3-2020,Single Family Residential,4725 N Depauw St,Portland,OR,97203,355000.0,2.0,1.0,UNIVERSITY PARK,800.0,3484.0,1911.0,139.0,444.0,,Sold,,,http://www.redfin.com/OR/Portland/4725-N-Depauw-St-97203/home/26523418,RMLS,20401763.0,N,Y,45.5776429,-122.7171713
PAST SALE,,Single Family Residential,9042 N Exeter Ave,Portland,OR,97203,365000.0,3.0,1.0,,1366.0,7500.0,1956.0,,267.0,,,,,http://www.redfin.com/OR/Portland/9042-N-Exeter-Ave-97203/home/26586133,,,N,Y,45.588676799999995,-122.7218782
PAST SALE,March-30-2020,Single Family Residential,7805 N Haven Ave,Portland,OR,97203,504000.0,3.0,1.0,PORTSMOUTH,2246.0,5662.0,1910.0,143.0,224.0,,Sold,,,http://www.redfin.com/OR/Portland/7805-N-Haven-Ave-97203/home/26576074,RMLS,20269503.0,N,Y,45.5821967,-122.7192379
PAST SALE,May-7-2020,Single Family Residential,4034 N Attu St,Portland,OR,97203,330000.0,3.0,1.0,Portland North,912.0,4791.0,1981.0,105.0,362.0,,Sold,,,http://www.redfin.com/OR/Portland/4034-N-Attu-St-97203/home/26440042,RMLS,20097298.0,N,Y,45.589830299999996,-122.7089264
PAST SALE,March-20-2020,Single Family Residential,5130 N Willis Blvd,Portland,OR,97203,375000.0,3.0,1.0,PORTSMOUTH NEIGHBORHOOD,888.0,3920.0,1962.0,153.0,422.0,,Sold,,,http://www.redfin.com/OR/Portland/5130-N-Willis-Blvd-97203/home/25842987,RMLS,20591616.0,N,Y,45.5839348,-122.7201386
PAST SALE,May-22-2020,Single Family Residential,8605 N Dana Ave,Portland,OR,97203,405000.0,4.0,1.0,University Park,1506.0,4791.0,1948.0,90.0,269.0,,Sold,,,http://www.redfin.com/OR/Portland/8605-N-Dana-Ave-97203/home/26549893,RMLS,20337529.0,N,Y,45.5848995,-122.71261570000001
PAST SALE,June-12-2020,Single Family Residential,8812 N Haven Ave,Portland,OR,97203,445000.0,3.0,2.0,PORTSMOUTH/UNIVERSITY PARK,1372.0,4791.0,1907.0,69.0,324.0,,Sold,,,http://www.redfin.com/OR/Portland/8812-N-Haven-Ave-97203/home/26450355,RMLS,20239908.0,N,Y,45.586172,-122.71810790000002
PAST SALE,July-1-2020,Single Family Residential,8349 N Foss Ave,Portland,OR,97203,429000.0,3.0,2.0,UNIVERSITY PARK,1396.0,5662.0,1979.0,50.0,307.0,,Sold,,,http://www.redfin.com/OR/Portland/8349-N-Foss-Ave-97203/home/26427095,RMLS,20354444.0,N,Y,45.5837335,-122.71047779999999
PAST SALE,July-20-2020,Single Family Residential,8414 N Foss Ave,Portland,OR,97203,420000.0,2.0,1.0,Portland North,1440.0,3920.0,1944.0,31.0,292.0,,Sold,,,http://www.redfin.com/OR/Portland/8414-N-Foss-Ave-97203/home/26492875,RMLS,20260272.0,N,Y,45.5843482,-122.71000579999999
PAST SALE,July-2-2020,Single Family Residential,6840 N Olin Ave,Portland,OR,97203,518325.0,3.0,2.0,UNIVERSITY PARK,2228.0,4791.0,1944.0,49.0,233.0,,Sold,,,http://www.redfin.com/OR/Portland/6840-N-Olin-Ave-97203/home/25808281,RMLS,20454982.0,N,Y,45.5745279,-122.72004579999998
PAST SALE,June-5-2020,Single Family Residential,9223 N Bristol Ave,Portland,OR,97203,525100.0,4.0,3.0,ST JOHNS,2394.0,4791.0,1918.0,76.0,219.0,,Sold,,,http://www.redfin.com/OR/Portland/9223-N-Bristol-Ave-97203/home/26623184,RMLS,20019858.0,N,Y,45.5975438,-122.7554081
PAST SALE,March-16-2020,Single Family Residential,6330 N Willamette Blvd,Portland,OR,97203,657500.0,3.0,2.0,UNIVERSITY PARK,2206.0,6969.0,1956.0,157.0,298.0,,Sold,,,http://www.redfin.com/OR/Portland/6330-N-Willamette-Blvd-97203/unit-A/home/26308926,RMLS,20674980.0,N,Y,45.579249700000005,-122.73571470000002
PAST SALE,May-21-2020,Single Family Residential,9620 N Edison St,Portland,OR,97203,415000.0,3.0,2.0,CATHEDRAL PARK/ST JOHNS,1148.0,5227.0,1995.0,91.0,361.0,,Sold,,,http://www.redfin.com/OR/Portland/9620-N-Edison-St-97203/home/25807498,RMLS,20635886.0,N,Y,45.5942766,-122.7641567
PAST SALE,April-16-2020,Single Family Residential,9318 N Buchanan Ave,Portland,OR,97203,396400.0,2.0,2.0,ST JOHNS,1799.0,4791.0,1923.0,126.0,220.0,,Sold,,,http://www.redfin.com/OR/Portland/9318-N-Buchanan-Ave-97203/home/26567155,RMLS,20253128.0,N,Y,45.5929339,-122.74079540000001
PAST SALE,July-21-2020,Single Family Residential,8000 N Newman Ave,Portland,OR,97203,526000.0,3.0,2.5,Portland North,2200.0,3920.0,2014.0,30.0,239.0,,Sold,,,http://www.redfin.com/OR/Portland/8000-N-Newman-Ave-97203/home/49682697,RMLS,20199269.0,N,Y,45.5816158,-122.71515009999999
PAST SALE,May-13-2020,Single Family Residential,10265 N Polk Ave,Portland,OR,97203,355000.0,3.0,1.0,ST. JOHNS,1209.0,4791.0,1961.0,99.0,294.0,,Sold,,,http://www.redfin.com/OR/Portland/10265-N-Polk-Ave-97203/home/26575374,RMLS,20013397.0,N,Y,45.5988805,-122.7406176
PAST SALE,June-1-2020,Single Family Residential,9552 N Calhoun Ave,Portland,OR,97203,424000.0,3.0,1.0,ST JOHN'S,2362.0,4791.0,1927.0,80.0,180.0,,Sold,,,http://www.redfin.com/OR/Portland/9552-N-Calhoun-Ave-97203/home/25845175,RMLS,20038852.0,N,Y,45.5951607,-122.73860800000001
PAST SALE,July-13-2020,Single Family Residential,7929 N Dana Ave,Portland,OR,97203,551000.0,4.0,2.5,Portland North,2712.0,7405.0,1900.0,38.0,203.0,,Sold,,,http://www.redfin.com/OR/Portland/7929-N-Dana-Ave-97203/home/26335201,RMLS,20220013.0,N,Y,45.5812847,-122.71259189999999
PAST SALE,May-19-2020,Single Family Residential,8335 N Hartman St,Portland,OR,97203,255000.0,2.0,1.0,ST. JOHNS,1056.0,4791.0,1949.0,93.0,241.0,,Sold,,,http://www.redfin.com/OR/Portland/8335-N-Hartman-St-97203/home/26321739,RMLS,20661044.0,N,Y,45.5986996,-122.7477145
PAST SALE,July-1-2020,Single Family Residential,9033 N Mckenna Ave,Portland,OR,97203,504000.0,4.0,3.0,Portland North,2018.0,4356.0,2007.0,50.0,250.0,,Sold,,,http://www.redfin.com/OR/Portland/9033-N-McKenna-Ave-97203/home/25783564,RMLS,20555923.0,N,Y,45.5885066,-122.72663759999999
PAST SALE,May-8-2020,Single Family Residential,7212 N Macrum Ave,Portland,OR,97203,399000.0,2.0,2.0,Portland North,998.0,2613.0,2016.0,104.0,400.0,,Sold,,,http://www.redfin.com/OR/Portland/7212-N-Macrum-Ave-97203/home/104238951,RMLS,20180805.0,N,Y,45.5833537,-122.73534280000001
PAST SALE,March-20-2020,Single Family Residential,7812 N Clarendon Ave,Portland,OR,97203,460000.0,3.0,2.5,PORTSMOUTH,1362.0,4791.0,2003.0,153.0,338.0,,Sold,,,http://www.redfin.com/OR/Portland/7812-N-Clarendon-Ave-97203/home/26615732,RMLS,20229947.0,N,Y,45.5845158,-122.7253473
PAST SALE,March-23-2020,Single Family Residential,10035 N Syracuse St,Portland,OR,97203,535000.0,3.0,2.5,CATHEDRAL PARK/ST. JOHNS,2456.0,4791.0,1922.0,150.0,218.0,,Sold,,,http://www.redfin.com/OR/Portland/10035-N-Syracuse-St-97203/home/26594494,RMLS,20108589.0,N,Y,45.598290500000004,-122.76448390000002
PAST SALE,July-6-2020,Single Family Residential,9619 N Kalmar St,Portland,OR,97203,418200.0,3.0,2.5,SAINT JOHNS,1479.0,2613.0,2020.0,45.0,283.0,,Sold,,,http://www.redfin.com/OR/Portland/9619-N-Kalmar-St-97203/home/143146471,RMLS,20237804.0,N,Y,45.59974570000001,-122.75099180000001
PAST SALE,,Single Family Residential,9323 N Fairhaven Ave,Portland,OR,97203,384000.0,3.0,1.0,,1019.0,5000.0,1972.0,,377.0,,,,,http://www.redfin.com/OR/Portland/9323-N-Fairhaven-Ave-97203/home/25761038,,,N,Y,45.592464299999996,-122.7384128
PAST SALE,August-4-2020,Single Family Residential,4929 N Butler St,Portland,OR,97203,576000.0,5.0,3.0,UNIVERSITY PARK,2588.0,5662.0,1965.0,16.0,223.0,,Sold,,,http://www.redfin.com/OR/Portland/4929-N-Butler-St-97203/home/26535221,RMLS,20537207.0,N,Y,45.5778258,-122.72208059999998
PAST SALE,August-4-2020,Single Family Residential,7615 N Olin Ave,Portland,OR,97203,527320.0,3.0,2.5,Portland North,2400.0,2178.0,2009.0,16.0,220.0,,Sold,,,http://www.redfin.com/OR/Portland/7615-N-Olin-Ave-97203/home/25838258,RMLS,20490215.0,N,Y,45.5803898,-122.71627609999999
PAST SALE,July-22-2020,Single Family Residential,9605 N Todd St,Portland,OR,97203,400000.0,3.0,2.5,Portland North,1312.0,5227.0,1997.0,29.0,305.0,,Sold,,,http://www.redfin.com/OR/Portland/9605-N-Todd-St-97203/home/26433910,RMLS,20314575.0,N,Y,45.6000529,-122.75016740000001
PAST SALE,July-24-2020,Single Family Residential,10023 N Burr Ave,Portland,OR,97203,260000.0,3.0,1.0,ST JOHNS,1056.0,4791.0,1964.0,27.0,246.0,,Sold,,,http://www.redfin.com/OR/Portland/10023-N-Burr-Ave-97203/home/26411816,RMLS,20417240.0,N,Y,45.5959763,-122.7377362
PAST SALE,June-18-2020,Single Family Residential,6940 N Central St,Portland,OR,97203,410000.0,3.0,2.5,ST CLOUD HEIGHTS ADD,2190.0,5227.0,1919.0,63.0,187.0,,Sold,,,http://www.redfin.com/OR/Portland/6940-N-Central-St-97203/home/26421813,RMLS,20688041.0,N,Y,45.5882404,-122.7387424
PAST SALE,June-18-2020,Single Family Residential,7217 N Catlin Ave,Portland,OR,97203,525000.0,4.0,2.5,ST JOHNS / CATHEDRAL PARK,1460.0,3484.0,1907.0,63.0,360.0,,Sold,,,http://www.redfin.com/OR/Portland/7217-N-Catlin-Ave-97203/home/26606827,RMLS,20225162.0,N,Y,45.5944421,-122.76095320000002
PAST SALE,July-10-2020,Single Family Residential,7305 N Saint Johns Ave,Portland,OR,97203,375000.0,2.0,1.0,Portland North,800.0,3920.0,1947.0,41.0,469.0,,Sold,,,http://www.redfin.com/OR/Portland/7305-N-St-Johns-Ave-97203/home/26601727,RMLS,20478381.0,N,Y,45.5962305,-122.7616361
PAST SALE,March-30-2020,Single Family Residential,9116 N Ida Ave,Portland,OR,97203,395000.0,3.0,1.0,Portland North,1175.0,4791.0,1951.0,143.0,336.0,,Sold,,,http://www.redfin.com/OR/Portland/9116-N-Ida-Ave-97203/home/26420822,RMLS,20637486.0,N,Y,45.5903051,-122.7364183
PAST SALE,April-8-2020,Single Family Residential,4468 N Hunt St,Portland,OR,97203,460000.0,4.0,2.5,PORTSMOUTH,1841.0,2613.0,2017.0,134.0,250.0,,Sold,,,http://www.redfin.com/OR/Portland/4468-N-Hunt-St-97203/home/101096377,RMLS,20306020.0,N,Y,45.5852507,-122.71321029999999
PAST SALE,June-19-2020,Single Family Residential,9211 N Clarendon Ave,Portland,OR,97203,423000.0,3.0,2.5,Portland North,1844.0,4356.0,2005.0,62.0,229.0,,Sold,,,http://www.redfin.com/OR/Portland/9211-N-Clarendon-Ave-97203/home/26567852,RMLS,20004382.0,N,Y,45.5892019,-122.7244733
PAST SALE,April-3-2020,Single Family Residential,7430 N Haven Ave,Portland,OR,97203,565000.0,4.0,2.0,UNIVERSITY PARK,2358.0,4791.0,1954.0,139.0,240.0,,Sold,,,http://www.redfin.com/OR/Portland/7430-N-Haven-Ave-97203/home/26509444,RMLS,20075385.0,N,Y,45.579747499999996,-122.7207114
PAST SALE,June-30-2020,Single Family Residential,8904 N Courtenay Ave,Portland,OR,97203,449900.0,3.0,2.0,PORTSMOUTH NEIGHBORHOOD,1736.0,6969.0,1927.0,51.0,259.0,,Sold,,,http://www.redfin.com/OR/Portland/8904-N-Courtenay-Ave-97203/home/26588128,RMLS,20160476.0,N,Y,45.586730700000004,-122.7190925
PAST SALE,March-25-2020,Single Family Residential,7168 N Olin Ave,Portland,OR,97203,637500.0,3.0,2.0,University Park,2481.0,6098.0,1910.0,148.0,257.0,,Sold,,,http://www.redfin.com/OR/Portland/7168-N-Olin-Ave-97203/home/26537603,RMLS,20032125.0,N,Y,45.5769379,-122.7183091
PAST SALE,,Single Family Residential,9024 N Portsmouth Ave,Portland,OR,97203,499900.0,4.0,1.0,,1424.0,6676.0,1924.0,,351.0,,,,,http://www.redfin.com/OR/Portland/9024-N-Portsmouth-Ave-97203/home/26325287,,,N,Y,45.5884175,-122.72076270000001
PAST SALE,July-10-2020,Single Family Residential,7816 N Haven Ave,Portland,OR,97203,520000.0,4.0,3.0,Portland North,2431.0,4356.0,1919.0,41.0,214.0,,Sold,,,http://www.redfin.com/OR/Portland/7816-N-Haven-Ave-97203/home/26622954,RMLS,20379977.0,N,Y,45.5821803,-122.7186481
PAST SALE,June-18-2020,Single Family Residential,9135 N Portsmouth Ave,Portland,OR,97203,435000.0,3.0,2.0,Portsmouth,1710.0,6098.0,1951.0,63.0,254.0,,Sold,,,http://www.redfin.com/OR/Portland/9135-N-Portsmouth-Ave-97203/home/26393171,RMLS,20634760.0,N,Y,45.5892883,-122.72138419999999
PAST SALE,,Single Family Residential,8964 N Portsmouth Ave,Portland,OR,97203,,4.0,1.5,,1026.0,5200.0,1952.0,,,,Sold,,,http://www.redfin.com/OR/Portland/8964-N-Portsmouth-Ave-97203/home/26522575,RMLS,,N,Y,45.587563,-122.7207311
PAST SALE,June-30-2020,Single Family Residential,4759 N Amherst St,Portland,OR,97203,430800.0,4.0,2.0,Portland North,1597.0,5662.0,1944.0,51.0,270.0,,Sold,,,http://www.redfin.com/OR/Portland/4759-N-Amherst-St-97203/home/26593543,RMLS,20073986.0,N,Y,45.5758547,-122.72040030000001
PAST SALE,August-14-2020,Single Family Residential,9125 N Portsmouth Ave,Portland,OR,97203,475000.0,3.0,2.0,PORTSMOUTH,2224.0,6969.0,1951.0,6.0,214.0,,Sold,,,http://www.redfin.com/OR/Portland/9125-N-Portsmouth-Ave-97203/home/25849811,RMLS,20008853.0,N,Y,45.5890941,-122.72134779999999
PAST SALE,August-5-2020,Single Family Residential,8905 N Van Houten Ave,Portland,OR,97203,430000.0,3.0,1.0,Portland North,1446.0,4791.0,1908.0,15.0,297.0,,Sold,,,http://www.redfin.com/OR/Portland/8905-N-Van-Houten-Ave-97203/home/26545177,RMLS,20045412.0,N,Y,45.5867321,-122.7234142
PAST SALE,August-5-2020,Single Family Residential,8817 N Dwight Ave,Portland,OR,97203,375000.0,2.0,1.0,PORTSMOUTH NEIGHBORHOOD,681.0,3484.0,1951.0,15.0,551.0,,Sold,,,http://www.redfin.com/OR/Portland/8817-N-Dwight-Ave-97203/home/26463482,RMLS,20171404.0,N,Y,45.5862759,-122.71473970000001
PAST SALE,August-18-2020,Single Family Residential,8515 N Exeter Ave,Portland,OR,97203,436000.0,3.0,2.0,PORTSMOUTH,1263.0,4791.0,1979.0,2.0,345.0,,Sold,,,http://www.redfin.com/OR/Portland/8515-N-Exeter-Ave-97203/home/26366370,RMLS,20561096.0,N,Y,45.5856672,-122.72291640000002
PAST SALE,,Single Family Residential,8960 N Smith St,Portland,OR,97203,232000.0,2.0,1.0,,1139.0,2940.0,1912.0,,204.0,,,,,http://www.redfin.com/OR/Portland/8960-N-Smith-St-97203/home/26541699,,,N,Y,45.5945205,-122.75251370000001
PAST SALE,March-13-2020,Single Family Residential,8326 N Fox St,Portland,OR,97203,399988.0,3.0,1.0,ST JOHNS,1196.0,4791.0,1965.0,160.0,334.0,,Sold,,,http://www.redfin.com/OR/Portland/8326-N-Fox-St-97203/home/25759755,RMLS,20345821.0,N,Y,45.5971263,-122.74825220000001
PAST SALE,March-10-2020,Single Family Residential,9738 N Syracuse St,Portland,OR,97203,435000.0,3.0,1.0,Portland North,1597.0,4791.0,1905.0,163.0,272.0,,Sold,,,http://www.redfin.com/OR/Portland/9738-N-Syracuse-St-97203/home/25733301,RMLS,20193369.0,N,Y,45.5960344,-122.7634301
PAST SALE,March-10-2020,Single Family Residential,6825 N Tyler Ave,Portland,OR,97203,486000.0,3.0,2.0,SAINT JOHNS,1872.0,4791.0,1949.0,163.0,260.0,,Sold,,,http://www.redfin.com/OR/Portland/6825-N-Tyler-Ave-97203/home/26469840,RMLS,20569311.0,N,Y,45.5843348,-122.7498668
PAST SALE,March-10-2020,Single Family Residential,9425 N Richmond Ave,Portland,OR,97203,447000.0,2.0,1.0,ST JOHN'S,1793.0,4791.0,1916.0,163.0,249.0,,Sold,,,http://www.redfin.com/OR/Portland/9425-N-Richmond-Ave-97203/home/25781295,RMLS,20079684.0,N,Y,45.5954139,-122.7476857
PAST SALE,March-18-2020,Single Family Residential,9216 N Smith St,Portland,OR,97203,405000.0,3.0,2.0,General Compsons Add,1530.0,6534.0,1907.0,155.0,265.0,,Sold,,,http://www.redfin.com/OR/Portland/9216-N-Smith-St-97203/home/26442709,RMLS,20575502.0,N,Y,45.595557799999995,-122.754507
PAST SALE,,Single Family Residential,4846 N Vanderbilt St,Portland,OR,97203,100000.0,,1.0,,576.0,3172.0,2017.0,,174.0,,,,,http://www.redfin.com/OR/Portland/4846-N-Vanderbilt-St-97203/home/26454787,,,N,Y,45.5813106,-122.7187313
PAST SALE,February-27-2020,Single Family Residential,9629 N Berkeley Ave,Portland,OR,97203,403500.0,3.0,2.5,Portsmouth,1531.0,2613.0,2020.0,175.0,264.0,,Sold,,,http://www.redfin.com/OR/Portland/9629-N-Berkeley-Ave-97203/home/49691840,RMLS,20397273.0,N,Y,45.592473999999996,-122.725613
PAST SALE,,Single Family Residential,6711 N Amherst St,Portland,OR,97203,429000.0,3.0,1.0,,900.0,7192.0,1952.0,,477.0,,,,,http://www.redfin.com/OR/Portland/6711-N-Amherst-St-97203/home/26461775,,,N,Y,45.5821334,-122.7381432
PAST SALE,June-12-2020,Single Family Residential,5727 N Bowdoin St,Portland,OR,97203,525000.0,4.0,2.5,UNIVERSITY PARK,1831.0,3484.0,2013.0,69.0,287.0,,Sold,,,http://www.redfin.com/OR/Portland/5727-N-Bowdoin-St-97203/home/40493355,RMLS,20373069.0,N,Y,45.5832252,-122.72795500000001
PAST SALE,July-24-2020,Single Family Residential,8730 N Foss Ave,Portland,OR,97203,435000.0,3.0,2.5,PORTSMOUTH,1352.0,5227.0,1997.0,27.0,322.0,,Sold,,,http://www.redfin.com/OR/Portland/8730-N-Foss-Ave-97203/home/26620969,RMLS,20186791.0,N,Y,45.5857851,-122.7099857
PAST SALE,July-16-2020,Single Family Residential,6830 N Columbia Blvd,Portland,OR,97203,303500.0,2.0,1.0,Portland North,806.0,5227.0,1979.0,35.0,377.0,,Sold,,,http://www.redfin.com/OR/Portland/6830-N-Columbia-Blvd-97203/home/25789686,RMLS,20467491.0,N,Y,45.5951695,-122.7330703
PAST SALE,July-16-2020,Single Family Residential,10046 N Oswego Ave,Portland,OR,97203,402500.0,3.0,1.0,Portland North,2208.0,4791.0,1912.0,35.0,182.0,,Sold,,,http://www.redfin.com/OR/Portland/10046-N-Oswego-Ave-97203/home/25797106,RMLS,20590439.0,N,Y,45.5978967,-122.7448313
PAST SALE,March-10-2020,Single Family Residential,7734 N Bank St,Portland,OR,97203,320000.0,2.0,1.0,Portland North,720.0,5227.0,1954.0,163.0,444.0,,Sold,,,http://www.redfin.com/OR/Portland/7734-N-Bank-St-97203/home/26597818,RMLS,20505908.0,N,Y,45.5978689,-122.7416824
PAST SALE,July-10-2020,Single Family Residential,8927 N Geneva Ave,Portland,OR,97203,377000.0,3.0,1.5,Portland North,936.0,4356.0,1955.0,41.0,403.0,,Sold,,,http://www.redfin.com/OR/Portland/8927-N-Geneva-Ave-97203/home/26577655,RMLS,20219238.0,N,Y,45.586891200000004,-122.72746219999999
PAST SALE,July-9-2020,Single Family Residential,7524 N Bruce Ave,Portland,OR,97203,449900.0,4.0,2.5,ST. JOHNS,1742.0,3920.0,2008.0,42.0,258.0,,Sold,,,http://www.redfin.com/OR/Portland/7524-N-Bruce-Ave-97203/home/26626011,RMLS,20687004.0,N,Y,45.6012498,-122.7624561
PAST SALE,July-27-2020,Single Family Residential,8033 N Lombard Way,Portland,OR,97203,273000.0,2.0,1.0,Portland North,1095.0,5662.0,1919.0,24.0,249.0,,Sold,,,http://www.redfin.com/OR/Portland/8033-N-Lombard-Way-97203/home/26486518,RMLS,20472483.0,N,Y,45.5900375,-122.7485242
PAST SALE,April-30-2020,Single Family Residential,8028 N Willamette Blvd,Portland,OR,97203,415000.0,3.0,1.0,CATHEDRAL PARK/ST JOHNS,2100.0,6098.0,1953.0,112.0,198.0,,Sold,,,http://www.redfin.com/OR/Portland/8028-N-Willamette-Blvd-97203/home/26324656,RMLS,20504564.0,N,Y,45.5858106,-122.7515522
PAST SALE,April-27-2020,Single Family Residential,4005 N Willamette Blvd,Portland,OR,97203,640000.0,4.0,2.0,MOCK CREST,3226.0,7840.0,1943.0,115.0,198.0,,Sold,,,http://www.redfin.com/OR/Portland/4005-N-Willamette-Blvd-97203/home/26490953,RMLS,19332849.0,N,Y,45.575260799999995,-122.7084065
PAST SALE,July-9-2020,Single Family Residential,7716 N Mckenna Ave,Portland,OR,97203,430000.0,2.0,1.0,Portland North,1560.0,4791.0,1941.0,42.0,276.0,,Sold,,,http://www.redfin.com/OR/Portland/7716-N-McKenna-Ave-97203/home/26612851,RMLS,20144691.0,N,Y,45.584917600000004,-122.72726840000001
